##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	S9_L008_R1_001_TRIMMED_PAIRED.fastqc.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	17465613
Total Bases	1.7 Gbp
Sequences flagged as poor quality	0
Sequence length	35-101
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1109	62-63	0.1268750488336181
1109	64-65	0.10473929012005101
1109	66-67	0.11964448478544654
1109	68-69	0.11304121980595738
1109	70-71	0.15442466101889352
1109	72-73	0.10527259966470126
1109	74-75	0.12182053332090703
1109	76-77	0.06397995741954077
1109	78-79	0.1736190596345608
1109	80-81	0.22886433689636476
1109	82-83	0.19307495137105235
1109	84-85	0.2287924238317416
1109	86-87	0.22154856837779136
1109	88-89	0.2953311739460176
1109	90-91	0.2540574044419728
1109	92-93	0.3303770722260708
1109	94-95	0.35958273859979073
1109	96-97	0.24620733993410227
1109	98-99	0.5144199578838027
1109	100-101	0.2959921944043131
1110	1	0.06429045422325075
1110	2	-0.026943695234152187
1110	3	-0.16841125766541154
1110	4	-0.0047550076345928005
1110	5	0.19048517721952152
1110	6	0.1458883329846472
1110	7	0.13422765907625944
1110	8	0.08683212152183728
1110	9	0.11562509827984258
1110	10-11	0.09779173415243037
1110	12-13	0.08839540045384808
1110	14-15	0.0736678138183251
1110	16-17	0.1263918992353794
1110	18-19	0.07953104353213547
1110	20-21	0.033741424033472356
1110	22-23	0.07486214008694247
1110	24-25	0.09857646757811267
1110	26-27	0.10750472683183432
1110	28-29	0.09362896068572724
1110	30-31	0.12311707245532943
1110	32-33	0.09651685411940747
1110	34-35	0.07670685604358596
1110	36-37	0.08555734277352656
1110	38-39	0.0986485447390919
1110	40-41	0.05954300363718801
1110	42-43	0.12507535095951283
1110	44-45	0.1438400642246478
1110	46-47	0.089635047815662
1110	48-49	0.11920393920159
1110	50-51	0.06313479980055092
1110	52-53	0.13468055215109587
1110	54-55	0.1440116892837935
1110	56-57	0.13002057139056689
1110	58-59	0.11655628262796114
1110	60-61	0.1316308112638538
1110	62-63	0.1616468064226524
1110	64-65	0.15518729894179728
1110	66-67	0.13493570673159638
1110	68-69	0.10924105488579983
1110	70-71	0.209561246955019
1110	72-73	0.1949797035720593
1110	74-75	0.16861408404441391
1110	76-77	0.24202388237448247
1110	78-79	0.23557001855964899
1110	80-81	0.18673203731228938
1110	82-83	0.14240911699923942
1110	84-85	0.2061470185794647
1110	86-87	0.20188389704701848
1110	88-89	0.2867077579778865
1110	90-91	0.29066275864250457
1110	92-93	0.35467467927501417
1110	94-95	0.4002818399779997
1110	96-97	0.34501202673130393
1110	98-99	0.5413591053516242
1110	100-101	0.342792112835113
1111	1	0.03469322238740702
1111	2	0.021017046605834366
1111	3	-0.12516171766063877
1111	4	0.017382249922960114
1111	5	0.19515152967162663
1111	6	0.12451819347268156
1111	7	0.10800703727075245
1111	8	0.1333720682462527
1111	9	0.09984424591731766
1111	10-11	0.07263783126258261
1111	12-13	0.07465011316813985
1111	14-15	0.06823441054093138
1111	16-17	0.12042063946218917
1111	18-19	0.06044525142144863
1111	20-21	0.047815835344316326
1111	22-23	0.07048518446360674
1111	24-25	0.07281122296222975
1111	26-27	0.09921807732355603
1111	28-29	0.06599479011282483
1111	30-31	0.1082623275882284
1111	32-33	0.08112808431352647
1111	34-35	0.08333343306203034
1111	36-37	0.09056614878464586
1111	38-39	0.08609196164046296
1111	40-41	0.11122706886369116
1111	42-43	0.08436435397486974
1111	44-45	0.1170675327308075
1111	46-47	0.0727569079240098
1111	48-49	0.07489250836926686
1111	50-51	0.09380324491018399
1111	52-53	0.11206128411702565
1111	54-55	0.08979979758692025
1111	56-57	0.0961826772956087
1111	58-59	0.05272806761696103
1111	60-61	0.08215479280615057
1111	62-63	0.14324236015896474
1111	64-65	0.115007994825568
1111	66-67	0.09093552522479342
1111	68-69	0.12190585333945592
1111	70-71	0.15217497121012968
1111	72-73	0.11213175831586142
1111	74-75	0.149492742724739
1111	76-77	0.16433697831755012
1111	78-79	0.16671101714870673
1111	80-81	0.21386163624540444
1111	82-83	0.17305634503865974
1111	84-85	0.19012657661700416
1111	86-87	0.21473586077945583
1111	88-89	0.3387178663342354
1111	90-91	0.2579165348345427
1111	92-93	0.30749103852637205
1111	94-95	0.38798635535570014
1111	96-97	0.3527814673956655
1111	98-99	0.5256535452742312
1111	100-101	0.21609564652670343
1112	1	0.047553437958878675
1112	2	0.01067727839179966
1112	3	0.003895637250316497
