##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	29_4E_fox_S21_L008_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	4827433
Total Bases	487.5 Mbp
Sequences flagged as poor quality	0
Sequence length	101
%GC	50
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1111	12-13	0.10376444593211431
1111	14-15	0.06987481503642101
1111	16-17	0.1294084918298637
1111	18-19	0.10968100751102838
1111	20-21	0.06338571094310197
1111	22-23	0.06924854988199058
1111	24-25	0.05767696575339443
1111	26-27	0.13628533865459502
1111	28-29	0.10870613874954671
1111	30-31	0.0665076059180052
1111	32-33	0.06253221345246374
1111	34-35	0.04862517106296593
1111	36-37	0.12013416199977911
1111	38-39	0.11171488066685953
1111	40-41	0.12955615786342634
1111	42-43	0.1777725740985261
1111	44-45	0.1265588395666839
1111	46-47	0.10864418487953742
1111	48-49	0.13422848287934386
1111	50-51	0.1541667137909215
1111	52-53	0.15863449324788093
1111	54-55	0.172279977399171
1111	56-57	0.1664183020843737
1111	58-59	0.14815833354808916
1111	60-61	0.11117859508163974
1111	62-63	0.1875801372671404
1111	64-65	0.20697245708092993
1111	66-67	0.19030475120816703
1111	68-69	0.18516698078683902
1111	70-71	0.23496359419162616
1111	72-73	0.20144282641398803
1111	74-75	0.1923133171013589
1111	76-77	0.2336845563972929
1111	78-79	0.2717708350653609
1111	80-81	0.33364699199081826
1111	82-83	0.20945658449734594
1111	84-85	0.2820116826105519
1111	86-87	0.34342078385115826
1111	88-89	0.3537675237844766
1111	90-91	0.3049019119623395
1111	92-93	0.4115814805998923
1111	94-95	0.4596360656042435
1111	96-97	0.3883543038067998
1111	98-99	0.6652701101750012
1111	100-101	0.48813186283871346
1112	1	-0.3990132065908618
1112	2	0.08798390960310698
1112	3	-0.029192412973969795
1112	4	-0.05189824349329797
1112	5	0.1705924953815412
1112	6	0.014239348757406844
1112	7	-7.678117844847065E-4
1112	8	0.07272572719229942
1112	9	0.05995157810451701
1112	10-11	-0.0029198336163887006
1112	12-13	0.019344200140579915
1112	14-15	0.040940135745834993
1112	16-17	0.03552996533477426
1112	18-19	0.03253989934196966
1112	20-21	-0.01074187925397041
1112	22-23	0.010665403286481023
1112	24-25	0.05620019670102039
1112	26-27	0.04110225631857389
1112	28-29	-0.02047423975125895
1112	30-31	0.09038285421609515
1112	32-33	0.02874393119558505
1112	34-35	0.019878107592980143
1112	36-37	0.04217746811615086
1112	38-39	0.04222380193835562
1112	40-41	0.05010669026189163
1112	42-43	-0.039056100923879455
1112	44-45	0.058371288166128465
1112	46-47	-0.015732360649373334
1112	48-49	0.04965170242802941
1112	50-51	0.006800218790601775
1112	52-53	0.107616987856467
1112	54-55	0.018091857456695948
1112	56-57	0.0646174159777857
1112	58-59	0.035322707182672275
1112	60-61	0.07534693345819932
1112	62-63	0.07062953077560508
1112	64-65	0.11094461438140257
1112	66-67	0.0474498660624576
1112	68-69	6.747792231678318E-4
1112	70-71	0.10130780447627075
1112	72-73	0.0446073140379184
1112	74-75	0.12238935983291555
1112	76-77	0.03572982220719467
1112	78-79	0.17191832884510916
1112	80-81	0.17186882247502666
1112	82-83	0.20773189364326328
1112	84-85	0.13095949877143198
1112	86-87	0.19765342586321566
1112	88-89	0.3507399829158899
1112	90-91	0.29348396281523037
1112	92-93	0.33086057025852966
1112	94-95	0.39639410636827677
1112	96-97	0.3445108771988785
1112	98-99	0.5235080075372309
1112	100-101	0.45337702922903844
1113	1	-0.2719678506618308
1113	2	0.01684709980991883
1113	3	-0.03754603049564054
1113	4	-0.03941620891258424
1113	5	0.08348339951596984
1113	6	0.03668281515179217
1113	7	-0.02389823871220642
1113	8	0.002585988088092961
1113	9	0.0674736648837424
1113	10-11	0.0032411357339228175
1113	12-13	0.06282172461468605
1113	14-15	0.0049127153945462965
1113	16-17	0.009108600237127007
1113	18-19	-0.011857974810567384
1113	20-21	-0.015773204815594966
1113	22-23	-0.01983205534264698
1113	24-25	0.025276588647997755
1113	26-27	0.00304248530810014
1113	28-29	0.05279361960954532
1113	30-31	0.018269540207178636
1113	32-33	0.0295824182451625
1113	34-35	0.051181388872976186
1113	36-37	0.03205906571979966
1113	38-39	0.07160472286469854
1113	40-41	0.06095429511460537
1113	42-43	0.08747660541430236
1113	44-45	0.08982428127353614
1113	46-47	0.023736415411576672
1113	48-49	0.0430155870557698
1113	50-51	0.03639456728505053
1113	52-53	0.09436048441501299
1113	54-55	0.08955037125075194
1113	56-57	0.05073837345599941
1113	58-59	0.07856361639823461
1113	60-61	0.0877260348565585
1113	62-63	0.11766747470898054
1113	64-65	0.16048440929737495
1113	66-67	0.08489556654040342
1113	68-69	0.06433507108965131
1113	70-71	0.0694996364409306
1113	72-73	0.12855370974331493
1113	74-75	0.12012230942005431
1113	76-77	0.056417073090742065
1113	78-79	0.17977915753687768
1113	80-81	0.19109303090776564
1113	82-83	0.13504997713830136
1113	84-85	0.19384431361671517
